hash,short,date,author,subject,files_changed,insertions,deletions,top_paths,inferred_type,prefix,flags,scope,dominant_dir,has_issue_ref,declares_breaking,body_lines
c92b1b3de3d1ae884b0b2e5e4f09c75793cab2c6,c92b1b3,2025-10-21 18:23:51 +1000,Matthew Donovan,"feat(api): add /ready probe and idempotent POST /bank-lines with Zod validation",6,118,55,".gitignore;services/api-gateway/src/app.ts;shared/package.json;shared/src/db.ts;webapp/package.json;webapp/vite.config.ts",feat,feat(api),"deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=api vs dir=shared);possible-breaking-missing-marker",api,shared,0,0,8
6b15482dbb32a79feb6c38ad6cca7e56a70591fe,6b15482,2025-10-21 18:02:03 +1000,Matthew Donovan,"feat(webapp): add WCAG AA-compliant status badges and browser test config",4,255,0,"scripts/run-webapp-tests.ps1;webapp/playwright.config.ts;webapp/src/styles/global.css;webapp/src/styles/tokens.css",feat,feat(webapp),"subject>72;subject-not-capitalized",webapp,webapp,0,0,5
1ea0f5df39f8e56cf9483c8e01b9d90b360e5cce,1ea0f5d,2025-10-21 04:41:38 +1000,Matthew Donovan,"feat(db): add BankLine.idempotencyKey and unique (orgId, idempotencyKey)",2,25,8,"shared/prisma/migrations/20251020183646_add_bankline_idempotency/migration.sql;shared/prisma/schema.prisma",chore(db),feat(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,6
7c64e61f36930bfa8615bad6163ed764284f0667,7c64e61,2025-10-21 04:23:00 +1000,Matthew Donovan,"chore(db): check in Prisma migration for deleted_at sync",1,15,0,"shared/prisma/migrations/20251020170901_sync_deleted_at/migration.sql",chore(db),chore(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,5
257a2be65627322bb7b49f1ab6151c76457d649c,257a2be,2025-10-21 04:19:52 +1000,Matthew Donovan,"chore(dev-db): update seed script for local Postgres bootstrap",1,3,2,"scripts/seed.ts",refactor,chore(dev-db),"subject-not-capitalized;scope-mismatch(scope=dev-db vs dir=scripts)",dev-db,scripts,0,0,4
ce3837a753b27d6eaf8126da9bf03e258105782c,ce3837a,2025-10-21 02:21:46 +1000,Matthew Donovan,"refactor(shared): add subpath exports and update gateway imports to @apgms/shared/*",7,30,23,"services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/routes/tax.ts;services/api-gateway/src/schemas/admin.data.ts",refactor,refactor(shared),"deps-looks-like-chore;subject>72;subject-not-capitalized;scope-mismatch(scope=shared vs dir=services);possible-breaking-missing-marker",shared,services,0,0,5
7c5f7e4560a446a58afc732e8339e3b846a0269f,7c5f7e4,2025-10-21 02:05:25 +1000,Matthew Donovan,"fix(shared-imports): correct @apgms/shared/* import paths across gateway, webapp, and tests",25,28,25,"playwright.config.ts;pnpm-workspace.yaml;services/api-gateway/src/app.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/routes/tax.ts",feat+test,fix(shared-imports),"test-claimed-mismatch;subject>72;subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope=shared-imports vs dir=webapp);possible-breaking-missing-marker",shared-imports,webapp,0,0,4
302a91a1c1ac6814fe13067f7abcff60ea80c585,302a91a,2025-10-21 01:55:32 +1000,Matthew Donovan,"chore(test): refresh pnpm lockfile and install Playwright browsers for e2e",1,1112,1,"pnpm-lock.yaml",chore(deps),chore(test),"subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=test vs dir=pnpm-lock.yaml)",test,pnpm-lock.yaml,0,0,0
f53630b9fad053d4c34b55dc7f465f7c8023a918,f53630b,2025-10-20 23:05:25 +1000,Matthew Donovan,"feat(platform): initial APGMS monorepo bootstrap",162,5467,0,".dockerignore;.editorconfig;.env.example;.gitattributes;.github/workflows/.gitkeep;.github/workflows/ci.yml",feat+test,feat(platform),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope=platform vs dir=services);possible-breaking-missing-marker",platform,services,0,0,8
984d64ffff1a92790f6d0616015aedf4197ce497,984d64f,2025-10-22 17:01:22 +1000,matthewdau85,"feat(api-gateway): add admin data routes plugin",4,414,728,"services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/test/admin.data.delete.spec.ts;services/api-gateway/test/admin.data.export.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
8a98e53d68e3687f893908c8d51df28dc1a11a84,8a98e53,2025-10-22 17:00:58 +1000,matthewdau85,"Add authentication, validation, and idempotency to bank lines",4,456,18,"services/api-gateway/src/app.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/schemas/bank-lines.ts;services/api-gateway/test/privacy.spec.ts",feat+test,,"test-claimed-mismatch;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
5dd99fee7565b200e82cec4b2d5adfbcaa912994,5dd99fe,2025-10-22 17:00:48 +1000,matthewdau85,"Enforce CORS allowlist and add CSP protections",4,93,1,"services/api-gateway/package.json;services/api-gateway/pnpm-lock.yaml;services/api-gateway/src/app.ts;webapp/index.html",feat,,"deps-looks-like-chore;code-additions-look-like-feat;possible-breaking-missing-marker",,services,0,0,0
2510da6df549a3251b562710f15f694bd585f3f7,2510da6,2025-10-22 10:35:59 +1000,matthewdau85,"Update CI and security workflows",2,188,23,".github/workflows/ci.yml;.github/workflows/security.yml",ci,,"needs-body(>=150 LOC)",,github,0,0,0
801d0b2bce9e38de23a8550646a15044a4f56313,801d0b2,2025-10-22 10:33:00 +1000,matthewdau85,"Add readiness, metrics, and graceful shutdown to API gateway",3,137,7,"services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/test/privacy.spec.ts",feat+test,,"test-claimed-mismatch;possible-breaking-missing-marker",,services,0,0,0
edf28532167ec13037fa5186a4b4ea10867ad7f4,edf2853,2025-10-22 10:32:34 +1000,matthewdau85,"Document current and planned security controls",3,67,3,"docs/security/ASVS-mapping.md;docs/security/TFN-SOP.md;status/README.md",docs,,"docs-claimed-mismatch",,docs,0,0,0
f24c77867ebc694afc81426bba96410791639300,f24c778,2025-10-22 10:31:49 +1000,matthewdau85,"Fix admin privacy routes",4,557,703,"services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/test/admin.data.delete.spec.ts;services/api-gateway/test/admin.data.export.spec.ts",feat+test,,"test-claimed-mismatch;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
52bd1e76652c11bd8e1f718714dd694c8da40fa4,52bd1e7,2025-10-22 10:31:38 +1000,matthewdau85,"feat(api-gateway): secure users and bank lines",4,575,23,"services/api-gateway/src/app.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/schemas/bank-lines.ts;services/api-gateway/test/privacy.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
35886caee73cf3650fa4097359040f15b970f92f,35886ca,2025-10-22 10:31:08 +1000,matthewdau85,"Add CORS allowlist and helmet security headers",3,78,2,"services/api-gateway/package.json;services/api-gateway/src/app.ts;webapp/index.html",feat,,"deps-looks-like-chore;code-additions-look-like-feat;possible-breaking-missing-marker",,services,0,0,0
2c44e9ac74d7c5c6eafef6ecd0eafc8eb34dedb4,2c44e9a,2025-10-22 10:30:44 +1000,matthewdau85,"Add Prisma drift detection job",3,251,45,".github/workflows/ci.yml;.github/workflows/security.yml;ci.yml",ci,,"needs-body(>=150 LOC)",,github,0,0,0
06beba9ca0f92971fa7c747a4f748a4df48719e0,06beba9,2025-10-22 10:30:17 +1000,matthewdau85,"feat(api-gateway): add readiness and metrics endpoints",3,123,7,"services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/test/privacy.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
a12d25183cd200d65ac3afa0bae06b91893ffd4f,a12d251,2025-10-22 10:29:28 +1000,matthewdau85,"feat(api-gateway): add readiness and metrics endpoints",3,123,7,"services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/test/privacy.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
9e27f46a72235f697f2cd40cb825b86bbfdf22a3,9e27f46,2025-10-22 10:29:02 +1000,matthewdau85,"Add baseline compliance documentation tables",3,34,3,"docs/security/ASVS-mapping.md;docs/security/TFN-SOP.md;status/README.md",docs,,"docs-claimed-mismatch",,docs,0,0,0
4ac4ea6537a03a6a9ba176c4c1e858b7fc73b46f,4ac4ea6,2025-10-22 10:28:11 +1000,matthewdau85,"feat(api-gateway): add readiness, metrics, and graceful shutdown",2,153,5,"services/api-gateway/src/app.ts;services/api-gateway/src/index.ts",feat,feat(api-gateway),"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
2e2b1d3aa8610a7fbc8df125191ce42600031d9a,2e2b1d3,2025-10-22 10:27:59 +1000,matthewdau85,"feat(api-gateway): add bank line validation and idempotency",3,202,20,"services/api-gateway/src/app.ts;services/api-gateway/src/schemas/bank-lines.ts;services/api-gateway/test/privacy.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
8bda45033a024dd654944ad00dd64a3fea69dc2f,8bda450,2025-10-22 10:27:19 +1000,matthewdau85,"Update CI and add security scanning",2,78,13,".github/workflows/ci.yml;.github/workflows/security.yml",ci,,"",,github,0,0,0
edd76fa302c4319bb5d41b80e95f4b658b33c643,edd76fa,2025-10-22 10:27:07 +1000,matthewdau85,"Restrict CORS and apply CSP protections",2,77,1,"services/api-gateway/src/app.ts;webapp/index.html",feat,,"code-additions-look-like-feat;possible-breaking-missing-marker",,webapp,0,0,0
f9434762a133e8c4dcefb3948006bde0e6f32d80,f943476,2025-10-22 10:26:29 +1000,matthewdau85,"Add security SOPs and weekly dependency updates",5,70,3,".github/dependabot.yml;docs/security/ASVS-mapping.md;docs/security/TFN-SOP.md;status/README.md;status/incidents/.gitkeep",ci,,"docs-claimed-mismatch",,status,0,0,0
ffd807e9c120667f6f20b7538c77b8c6cc610147,ffd807e,2025-10-22 10:26:18 +1000,matthewdau85,"Document required GitHub Actions secrets",1,16,0,"docs/ops/runbook.md",docs,,"docs-claimed-mismatch",,docs,0,0,0
a35a0aa43eb094accb88883b8bad535114da58f9,a35a0aa,2025-10-22 10:25:55 +1000,matthewdau85,"Refactor admin data routes with env token authorization",4,187,257,"services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/test/admin.data.delete.spec.ts;services/api-gateway/test/admin.data.export.spec.ts",feat+test,,"test-claimed-mismatch;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
85853cc2ad7ca9aa07068c1f42741924b3d0b2dc,85853cc,2025-10-22 10:25:29 +1000,matthewdau85,"feat(api-gateway): secure bank line endpoints",4,391,42,"services/api-gateway/src/app.ts;services/api-gateway/src/plugins/helmet.ts;services/api-gateway/src/schemas/bank-lines.ts;services/api-gateway/test/privacy.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
8ee6dff2e0d6d13e2ec7dcd35b00f36321c3377f,8ee6dff,2025-10-22 10:25:06 +1000,matthewdau85,"chore: update ci workflows and scripts",3,50,28,".github/workflows/ci.yml;package.json;services/api-gateway/package.json",ci,chore,"subject-not-capitalized;scope-mismatch(scope= vs dir=services);possible-breaking-missing-marker",,services,0,0,0
89a1737770c9a6ab68484e216c47ef1673daceba,89a1737,2025-10-22 10:24:28 +1000,matthewdau85,"Configure security automation workflow",1,26,4,".github/workflows/security.yml",ci,,"",,github,0,0,0
295dbbb705f621f3713b11ef1ca9eff990661067,295dbbb,2025-10-22 10:24:19 +1000,matthewdau85,"Add readiness, metrics, and graceful shutdown for API gateway",7,313,1,"pnpm-lock.yaml;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/src/vendor/prom-client/index.d.ts;services/api-gateway/src/vendor/prom-client/index.js",feat,,"deps-looks-like-chore;code-additions-look-like-feat;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
13213fbf8265ab5203e8e0759dd1418c12507527,13213fb,2025-10-22 10:23:54 +1000,matthewdau85,"Add CSP meta and CI-friendly accessibility checks",3,19,0,"playwright.config.ts;webapp/index.html;webapp/tests/home-accessibility.spec.ts",feat+test,,"test-claimed-mismatch",,webapp,0,0,0
3ac003c46cdf5ea13b7e99b60733cedaa80b1ee2,3ac003c,2025-10-22 10:23:16 +1000,matthewdau85,"Document security procedures and enable dependabot",4,116,3,".github/dependabot.yml;docs/security/ASVS-mapping.md;docs/security/TFN-SOP.md;status/README.md",ci,,"docs-claimed-mismatch",,docs,0,0,0
36163bfec6d610e6f5467b0bb85cffd4888b3b99,36163bf,2025-10-22 10:23:04 +1000,matthewdau85,"ci: guard merge markers and setup from repo root",4,1159,33,".github/workflows/ci.yml;.github/workflows/e2e.yml;.github/workflows/security.yml;pnpm-lock.yaml",ci,ci,"deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=github)",,github,0,0,0
e3faebe94888690f152387eab31a442366f90152,e3faebe,2025-10-22 10:22:25 +1000,matthewdau85,"chore: add build tooling updates",4,12,5,".github/workflows/ci.yml;package.json;services/api-gateway/package.json;services/api-gateway/tsconfig.json",ci,chore,"subject-not-capitalized;scope-mismatch(scope= vs dir=services)",,services,0,0,0
57cebece16a0eb2fbc3f9f80ab78f804e35ca89b,57cebec,2025-10-22 10:22:16 +1000,matthewdau85,"fix: restore admin data routes with jwt auth",5,333,201,"services/api-gateway/package.json;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/test/admin.data.delete.spec.ts;services/api-gateway/test/admin.data.export.spec.ts",feat+test,fix,"test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);fix-no-issue-ref;scope-mismatch(scope= vs dir=services);possible-breaking-missing-marker",,services,0,0,0
71ffddc3cc34b6bc2482a4bb1fe6c1c74cf7245d,71ffddc,2025-10-22 10:21:57 +1000,matthewdau85,"feat: add argon2 password hashing and migration",18,455,181,"packages/argon2/index.d.ts;packages/argon2/index.js;packages/argon2/package.json;pnpm-lock.yaml;pnpm-workspace.yaml;scripts/seed.ts",feat+test,feat,"test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=shared);possible-breaking-missing-marker",,shared,0,0,0
9fc1e6601c5d9db9b5d1daba33eae18889878d2f,9fc1e66,2025-10-22 10:21:35 +1000,matthewdau85,"feat(api-gateway): add readiness and metrics instrumentation",10,508,5,"services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/src/metrics.ts;services/api-gateway/src/shutdown.ts;services/api-gateway/src/vendor/prom-client.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
c039d9967778ab69dd2ae692702be097d5e6dcce,c039d99,2025-10-22 10:21:10 +1000,matthewdau85,"Add security automation workflow",1,20,4,".github/workflows/security.yml",ci,,"",,github,0,0,0
2b9115e05b9979b6e596eeee0788a3bf626271da,2b9115e,2025-10-22 10:20:36 +1000,matthewdau85,"Add CSP, compliance evidence, and dependency automation",9,122,22,".github/dependabot.yml;docs/minimum-evidence/ASVS-mapping.md;docs/minimum-evidence/DPIA.md;docs/minimum-evidence/accessibility/report.md;docs/security/TFN-SOP.md;status/README.md",feat,,"docs-claimed-mismatch;code-additions-look-like-feat",,docs,0,0,0
d8b00780a031dcd0f79ee7ee0d6f8c122ea97816,d8b0078,2025-10-22 10:20:25 +1000,matthewdau85,"docs: add apgms gui design playbook",1,64,0,"docs/architecture/apgms-gui-design.md",docs,docs,"subject-not-capitalized;scope-mismatch(scope= vs dir=docs)",,docs,0,0,0
92410b2fb324a0fd5ee0a48eb062aeb08ee78db4,92410b2,2025-10-22 10:20:07 +1000,matthewdau85,"feat(webapp): add layout shell and compliance routes",8,276,5,"webapp/src/components/layout/AppShell.tsx;webapp/src/components/layout/appshell.css;webapp/src/main.tsx;webapp/src/pages/Compliance.tsx;webapp/src/pages/GST.tsx;webapp/src/pages/Obligations.tsx",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
fd2c8f9105cbba0513083e82c375bb9ae5270b7a,fd2c8f9,2025-10-22 10:19:50 +1000,matthewdau85,"Align primary nav with compliance playbook",2,120,17,"webapp/src/App.css;webapp/src/App.tsx",feat,,"code-additions-look-like-feat",,webapp,0,0,0
1ff2a15615a7938c123925d5e4089b9fb5edc671,1ff2a15,2025-10-22 10:19:31 +1000,matthewdau85,"feat(webapp): add card and table UI primitives",4,261,0,"webapp/src/components/ui/Card.tsx;webapp/src/components/ui/Table.tsx;webapp/src/components/ui/card.css;webapp/src/components/ui/table.css",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
3172ce7d7c9d5c48ac29704f5e986ffc1ad2269b,3172ce7,2025-10-22 10:19:15 +1000,matthewdau85,"feat(webapp): add status badge component",2,40,5,"webapp/src/components/ui/StatusBadge.tsx;webapp/src/pages/BankLines.tsx",refactor,feat(webapp),"code-changes-look-like-refactor;subject-not-capitalized",webapp,webapp,0,0,0
9e6bdedf4fd4996884cc70a27e6f7b2bb04fd0b4,9e6bded,2025-10-22 10:18:55 +1000,matthewdau85,"Add obligations control room dashboard",3,271,0,"webapp/src/App.tsx;webapp/src/pages/Obligations.css;webapp/src/pages/Obligations.tsx",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,webapp,0,0,0
2273985b9e4b6745dc27c98f8427fae9a9f8c996,2273985,2025-10-22 10:18:39 +1000,matthewdau85,"feat(webapp): add PAYGW variance flow manager",5,927,0,"webapp/src/App.tsx;webapp/src/components/Drawer.tsx;webapp/src/components/drawer.css;webapp/src/pages/PAYGW.css;webapp/src/pages/PAYGW.tsx",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
a4eb821d5019df5042a2aae8ac0767d71e114b61,a4eb821,2025-10-22 10:18:21 +1000,matthewdau85,"feat(webapp): add GST reconciliation heatmap and stepper",2,500,0,"webapp/src/pages/GST.css;webapp/src/pages/GST.tsx",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
e953153187c51964fe5ef3d2c778a8014727658f,e953153,2025-10-22 10:17:58 +1000,matthewdau85,"Add compliance page with audit workflows",4,694,0,"webapp/src/App.tsx;webapp/src/components/AuditTrail.tsx;webapp/src/pages/Compliance.tsx;webapp/src/styles/compliance.css",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,webapp,0,0,0
5fcd26df36219f7c242e5c851ec6d4721d99d1e2,5fcd26d,2025-10-22 10:17:31 +1000,matthewdau85,"Add security monitoring dashboard",3,524,0,"webapp/src/App.tsx;webapp/src/pages/Security.css;webapp/src/pages/Security.tsx",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,webapp,0,0,0
2b7dcc1b9a03175f1eb4b4842f94b661d7aa11f3,2b7dcc1,2025-10-22 10:17:17 +1000,matthewdau85,"feat(webapp): add mocked api layer and loading states",6,1034,141,"webapp/src/lib/api.ts;webapp/src/lib/types.ts;webapp/src/pages/BankLines.css;webapp/src/pages/BankLines.tsx;webapp/src/pages/Home.css;webapp/src/pages/Home.tsx",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC);possible-breaking-missing-marker",webapp,webapp,0,0,0
967b32074b771874eb047b4fd80817b697ec0aab,967b320,2025-10-22 10:17:02 +1000,matthewdau85,"Improve accessibility infrastructure",4,42,15,"webapp/src/App.css;webapp/src/App.tsx;webapp/src/pages/BankLines.css;webapp/src/pages/BankLines.tsx",refactor,,"code-changes-look-like-refactor",,webapp,0,0,0
0343065db5bec30942ae8afe052946aee823ee8a,0343065,2025-10-22 10:16:46 +1000,matthewdau85,"Refine Bank Lines styling tokens",2,26,14,"webapp/src/pages/BankLines.css;webapp/src/styles/tokens.css",chore,,"",,webapp,0,0,0
8e62dbf1cd8cab1aa78e7f154efc23c058f672eb,8e62dbf,2025-10-22 10:16:14 +1000,matthewdau85,"feat(webapp): add obligations routes and tests",11,513,15,"webapp/src/App.tsx;webapp/src/pages/Compliance.tsx;webapp/src/pages/Gst.tsx;webapp/src/pages/Home.tsx;webapp/src/pages/ObligationDetail.css;webapp/src/pages/Paygw.tsx",feat+test,feat(webapp),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
3daff55f36c41d51e8886b7234c7e8d06bcd57bb,3daff55,2025-10-22 10:16:03 +1000,matthewdau85,"refactor: extract app shell layout",4,181,138,"webapp/src/App.css;webapp/src/App.tsx;webapp/src/components/AppShell/AppShell.tsx;webapp/src/components/AppShell/appshell.css",refactor,refactor,"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=webapp)",,webapp,0,0,0
491745485c06dcafe0d39c46c81e26504480e97d,4917454,2025-10-22 10:15:47 +1000,matthewdau85,"feat: modernize webapp with tailwind and shadcn",40,947,882,"apps/webapp/components.json;{webapp => apps/webapp}/index.html;apps/webapp/package.json;{webapp => apps/webapp}/playwright.config.ts;apps/webapp/postcss.config.cjs;{webapp => apps/webapp}/public/accessibility.html",feat+test,feat,"test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=apps)",,apps,0,0,0
366864bd4e4b658c3f500328d9851c626b12d0b9,366864b,2025-10-22 10:15:32 +1000,matthewdau85,"feat(webapp): extend tailwind theme for finance ui",2,101,0,"apps/webapp/tailwind.config.js;apps/webapp/tailwind.config.ts",feat,feat(webapp),"subject-not-capitalized;scope-mismatch(scope=webapp vs dir=apps)",webapp,apps,0,0,0
bfc0ea69da48cf2f0b54bfaf944e09a3657b083d,bfc0ea6,2025-10-22 10:15:07 +1000,matthewdau85,"feat(webapp): add dashboard ui components",12,753,1,"apps/webapp/src/components/ui/DataTable.tsx;apps/webapp/src/components/ui/GaugeRing.tsx;apps/webapp/src/components/ui/HeatCard.tsx;apps/webapp/src/components/ui/IntegrationTile.tsx;apps/webapp/src/components/ui/KpiGroup.tsx;apps/webapp/src/components/ui/MiniTrend.tsx",feat,feat(webapp),"deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=webapp vs dir=apps)",webapp,apps,0,0,0
0cdbd7b10392624ed29fc447d0a21f4089f76c75,0cdbd7b,2025-10-22 10:14:28 +1000,matthewdau85,"feat(webapp): add app shell layout",4,319,0,"apps/webapp/src/components/AppShell.tsx;apps/webapp/src/components/ui/button.tsx;apps/webapp/src/components/ui/tabs.tsx;apps/webapp/src/lib/utils.ts",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=webapp vs dir=apps)",webapp,apps,0,0,0
a261f43052a5e76d02cbc8072dd0955245d7cb48,a261f43,2025-10-22 10:13:52 +1000,matthewdau85,"Add APGMS types and demo store data",2,217,0,"apps/webapp/src/store/demo.ts;apps/webapp/src/types/apgms.ts",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,apps,0,0,0
74fcf168cf90a47b7b1bf3f272c559bf697ea225,74fcf16,2025-10-22 10:13:46 +1000,matthewdau85,"Add overview dashboard route",4,395,0,"apps/webapp/src/components/AppShell.module.css;apps/webapp/src/components/AppShell.tsx;apps/webapp/src/pages/index.module.css;apps/webapp/src/pages/index.tsx",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,apps,0,0,0
893c6760ac6352febb8682d5bb4678b24cd25734,893c676,2025-10-22 10:13:20 +1000,matthewdau85,"feat: add PAYGW flow manager page",2,633,0,"apps/webapp/src/pages/paygw.css;apps/webapp/src/pages/paygw.tsx",feat,feat,"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=apps)",,apps,0,0,0
a0b78940265dbfefa3250499b094d8ea0f387acb,a0b7894,2025-10-22 10:13:10 +1000,matthewdau85,"Add GST reconciliation analytics route",1,473,0,"apps/webapp/src/pages/gst.tsx",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,apps,0,0,0
e7d499a4f8af5e4d7f2908a6659a6031fa74a443,e7d499a,2025-10-22 10:12:56 +1000,matthewdau85,"feat(webapp): add compliance monitoring route",4,349,0,"apps/webapp/src/pages/compliance.tsx;webapp/src/App.tsx;webapp/src/pages/Compliance.css;webapp/src/pages/Compliance.tsx",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
97d386bd3fe9c0f70914cf872829467a243e5af2,97d386b,2025-10-22 10:12:26 +1000,matthewdau85,"Add security command center route",1,458,0,"apps/webapp/src/pages/security.tsx",feat,,"code-additions-look-like-feat;needs-body(>=150 LOC)",,apps,0,0,0
ff93e6138e18b9282a2d815f56107735dae41d5b,ff93e61,2025-10-22 10:12:16 +1000,matthewdau85,"feat(webapp): add status chip component",5,124,37,"webapp/src/components/StatusChip.tsx;webapp/src/lib/cva.ts;webapp/src/lib/utils.ts;webapp/src/pages/BankLines.css;webapp/src/pages/BankLines.tsx",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
3b80cae61cea641c5fd381209f9aebf7c5df5868,3b80cae,2025-10-22 10:11:38 +1000,matthewdau85,"Fix CI workflow directories and pnpm steps",1,46,26,".github/workflows/ci.yml",ci,,"",,github,0,0,0
19d61567d0d381033d36a85dead7151b936bb3f5,19d6156,2025-10-22 10:10:54 +1000,matthewdau85,"feat(webapp): add shared formatting utilities",4,93,30,"webapp/src/lib/format.ts;webapp/src/pages/BankLines.tsx;webapp/src/pages/Home.tsx;webapp/src/styles/global.css",feat,feat(webapp),"subject-not-capitalized",webapp,webapp,0,0,0
36686f594a31bd09ca568a97923be02f130e5e53,36686f5,2025-10-22 10:10:44 +1000,matthewdau85,"feat(webapp): add AppShell layout and new dashboards",15,800,489,"webapp/src/App.css;webapp/src/App.tsx;webapp/src/components/AppShell.tsx;webapp/src/pages/BankLines.css;webapp/src/pages/BankLines.tsx;webapp/src/pages/Compliance.tsx",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
